dataset,target,encoder,model,features,fit_time,score_time,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro,test_log_loss,train_log_loss,test_auc,train_auc,test_brier,train_brier,test_matthews,train_matthews,test_kappa,train_kappa,original_df_mem,encoded_df_mem,blank_encoder_mem,trained_encoder_mem,fit_encoder_time,score_encoder_time
audiology.arff,class,OneHotEncoder,GradientBoostingClassifier,69,0.789249,3.06776,0.955731,1,0.906702,1,0.154755,0.00793196,0.934902,1,0.0442688,0,0.886072,1,0.878185,1,911982,360590,1040,45756.8,0.19547,0.426835
audiology.arff,class,OneHotEncoder,KNeighborsClassifier,69,0.680087,3.16239,0.941643,0.963119,0.90028,0.929588,0.731823,0.0929113,0.950429,0.963725,0.0583569,0.0368808,0.874166,0.905814,0.860975,0.904653,911982,360590,1040,45756.8,0.200552,0.488668
audiology.arff,class,OneHotEncoder,LogisticRegression,69,0.620987,2.79706,0.954903,0.995084,0.905944,0.990157,0.122253,0.0676965,0.939926,0.990253,0.0450969,0.00491647,0.882382,0.986965,0.876614,0.986881,911982,360590,1040,45756.8,0.179558,0.420794
audiology.arff,class,OneHotEncoder,MLPClassifier,69,0.723329,3.05469,0.853463,0.861428,0.482143,0.514153,0.440675,0.427286,0.713726,0.731108,0.146537,0.138572,0.474222,0.498513,0.457709,0.490768,911982,360590,1040,45756.8,0.191626,0.415007
audiology.arff,class,OneHotEncoder,RandomForestClassifier,69,0.683024,3.08277,0.947233,0.997052,0.886702,0.994059,0.151312,0.0395069,0.918235,0.994174,0.0527668,0.00294842,0.861214,0.9922,0.85287,0.9921,911982,360590,1040,45756.8,0.191125,0.432397
audiology.arff,class,OneHotEncoder,SGDClassifier,69,0.62735,3.03416,0.905402,0.935211,0.845945,0.906823,3.2673,2.23773,0.89587,0.949661,0.0945982,0.064789,0.809417,0.880661,0.785224,0.863431,911982,360590,1040,45756.8,0.182166,0.425416
audiology.arff,class,OneHotEncoder,SVC,69,0.648701,3.03872,0.941248,1,0.880559,1,0.136084,0.0304234,0.920135,1,0.0587521,0,0.851436,1,0.842479,1,911982,360590,1040,45756.8,0.188761,0.440707
audiology.arff,class,OrdinalEncoder,DecisionTreeClassifier,69,0.425299,1.48751,0.956127,1,0.910664,1,1.51534,0.000000000000000999,0.936569,1,0.0438735,0,0.888947,1,0.881976,1,911982,113904,968,45356.8,0.20929,0.202508
audiology.arff,class,OrdinalEncoder,GaussianNB,69,0.357666,1.03662,0.918935,0.950333,0.857692,0.910603,2.7999,1.71544,0.921789,0.966798,0.0810653,0.049667,0.811985,0.883571,0.803634,0.876633,911982,113904,968,45356.8,0.174333,0.163186
audiology.arff,class,OrdinalEncoder,GradientBoostingClassifier,69,0.508712,1.15246,0.951383,1,0.90139,1,0.142475,0.00995576,0.937353,1,0.0486166,0,0.879788,1,0.869682,1,911982,113904,968,45356.8,0.194195,0.182028
audiology.arff,class,OrdinalEncoder,KNeighborsClassifier,69,0.356786,1.05961,0.861961,0.923312,0.754229,0.858661,0.571113,0.209423,0.856225,0.922183,0.138039,0.0766883,0.671468,0.810624,0.660696,0.806445,911982,113904,968,45356.8,0.17596,0.164621
audiology.arff,class,OrdinalEncoder,LogisticRegression,69,0.496714,1.40077,0.959881,0.983773,0.91958,0.967381,0.151873,0.108247,0.943235,0.974277,0.0401186,0.0162273,0.895816,0.956741,0.893111,0.956583,911982,113904,968,45356.8,0.240844,0.221629
audiology.arff,class,OrdinalEncoder,MLPClassifier,69,0.421001,1.23861,0.748127,0.747792,0,0,0.611204,0.615226,0.5,0.5,0.251873,0.252208,0,0,0,0,911982,113904,968,45356.8,0.201782,0.188346
audiology.arff,class,OrdinalEncoder,RandomForestClassifier,69,0.385904,1.18287,0.973518,0.997539,0.940035,0.995069,0.261336,0.0405893,0.952059,0.995117,0.0264822,0.00246064,0.929233,0.993472,0.923414,0.99343,911982,113904,968,45356.8,0.180639,0.164964
audiology.arff,class,OrdinalEncoder,SGDClassifier,69,0.478462,1.46213,0.890514,0.909463,0.693858,0.728197,3.78152,3.09569,0.836863,0.854625,0.109486,0.0905369,0.661773,0.715786,0.655277,0.698845,911982,113904,968,45356.8,0.238436,0.217657
audiology.arff,class,OrdinalEncoder,SVC,69,0.487601,1.34931,0.955534,0.990162,0.908368,0.980352,0.129221,0.0489634,0.940294,0.985011,0.0444664,0.00983777,0.881496,0.973841,0.879066,0.973791,911982,113904,968,45356.8,0.246244,0.223108
audiology.arff,class,TargetEncoder,DecisionTreeClassifier,69,1.74862,2.78193,0.947036,1,0.885303,1,1.82933,0.000000000000000999,0.912843,1,0.0529644,0,0.862202,1,0.85169,1,911982,113904,1280,92115.2,1.13274,0.631609
audiology.arff,class,TargetEncoder,GaussianNB,69,1.73991,2.76612,0.919132,0.950333,0.85641,0.910603,2.79307,1.71544,0.921789,0.966798,0.0808677,0.049667,0.809739,0.883571,0.802127,0.876633,911982,113904,1280,92115.2,1.11815,0.656376
audiology.arff,class,TargetEncoder,GradientBoostingClassifier,69,1.97979,3.11052,0.960277,1,0.914277,1,0.150022,0.00742513,0.937843,1,0.0397233,0,0.895245,1,0.888777,1,911982,113904,1280,92115.2,1.20374,0.734682
audiology.arff,class,TargetEncoder,KNeighborsClassifier,69,1.79843,2.73166,0.932769,0.97492,0.885481,0.952481,0.560947,0.0599778,0.94473,0.981295,0.0672313,0.0250798,0.854178,0.937159,0.840794,0.935494,911982,113904,1280,92115.2,1.11958,0.589756
audiology.arff,class,TargetEncoder,LogisticRegression,69,1.71706,2.72167,0.929014,0.954771,0.861006,0.911707,0.261713,0.238453,0.911495,0.944511,0.0709863,0.0452286,0.820919,0.881942,0.813706,0.881329,911982,113904,1280,92115.2,1.09574,0.600723
audiology.arff,class,TargetEncoder,MLPClassifier,69,1.72165,2.64686,0.757651,0.752182,0.0571429,0.031746,0.546243,0.543587,0.52,0.509289,0.242349,0.247818,0.0580381,0.0358699,0.0503937,0.0251126,911982,113904,1280,92115.2,1.06463,0.645883
audiology.arff,class,TargetEncoder,RandomForestClassifier,69,1.9377,3.14898,0.964606,0.997542,0.925252,0.995069,0.263076,0.0422548,0.942267,0.995117,0.0353943,0.00245825,0.906166,0.993474,0.902293,0.993432,911982,113904,1280,92115.2,1.17553,0.683237
audiology.arff,class,TargetEncoder,SGDClassifier,69,2.01838,3.56623,0.889526,0.904102,0.733293,0.770758,3.81565,3.18388,0.836863,0.865782,0.110474,0.0958976,0.700157,0.739917,0.680976,0.723733,911982,113904,1280,92115.2,1.25378,0.697739
audiology.arff,class,TargetEncoder,SVC,69,1.95361,3.20647,0.932571,0.971491,0.873893,0.944652,0.129251,0.0746574,0.925221,0.967993,0.0674289,0.0285088,0.836031,0.925926,0.82895,0.925467,911982,113904,1280,92115.2,1.2095,0.668802
autos.arff,symboling,BaseNEncoder,DecisionTreeClassifier,25,0.187318,0.446483,0.522744,1,0.509758,1,16.4838,0.000000000000000999,0.58141,1,0.477256,0,0.139547,1,0.154638,1,114452,51660,1528,15148.8,0.101933,0.0714954
autos.arff,symboling,BaseNEncoder,GaussianNB,25,0.188447,0.426809,0.59089,0.416294,0.142957,0.528822,12.4338,10.3616,0.505952,0.566005,0.40911,0.583706,0.0179062,0.211793,0.00841671,0.0920987,114452,51660,1528,15148.8,0.105647,0.076375
autos.arff,symboling,BaseNEncoder,GradientBoostingClassifier,25,0.273343,0.41947,0.819612,1,0.736556,1,0.462495,0.0264454,0.814927,1,0.180388,0,0.631091,1,0.605271,1,114452,51660,1528,15148.8,0.0966459,0.0735564
autos.arff,symboling,BaseNEncoder,KNeighborsClassifier,25,0.183083,0.429491,0.722105,0.886726,0.557874,0.822014,1.12116,0.261164,0.679853,0.864666,0.277895,0.113274,0.368394,0.739754,0.358895,0.739043,114452,51660,1528,15148.8,0.0997717,0.0724829
autos.arff,symboling,BaseNEncoder,LogisticRegression,25,0.20567,0.441623,0.589386,0.848782,0.304634,0.739244,0.80614,0.35419,0.523626,0.799321,0.410614,0.151218,0.05125,0.645648,0.0643802,0.63519,114452,51660,1528,15148.8,0.106365,0.0776133
autos.arff,symboling,BaseNEncoder,MLPClassifier,25,0.48302,0.444107,0.684273,0.989686,0.349162,0.984017,0.877244,0.104279,0.589286,0.986334,0.315727,0.0103144,0.22077,0.976579,0.194405,0.976405,114452,51660,1528,15148.8,0.10098,0.0717876
autos.arff,symboling,BaseNEncoder,RandomForestClassifier,25,0.2088,0.442358,0.746228,0.997835,0.576612,0.996666,0.531621,0.0773834,0.698901,0.996694,0.253772,0.00216513,0.419478,0.995093,0.401386,0.995063,114452,51660,1528,15148.8,0.106124,0.0744251
autos.arff,symboling,BaseNEncoder,SGDClassifier,25,0.227227,0.486178,0.582356,0.749691,0.395821,0.627627,14.4255,8.60997,0.568773,0.742158,0.417644,0.250309,0.158033,0.495467,0.12334,0.45349,114452,51660,1528,15148.8,0.129418,0.088259
autos.arff,symboling,BaseNEncoder,SVC,25,0.201013,0.419602,0.619937,0.867748,0.255956,0.773154,0.824636,0.386308,0.537546,0.822375,0.380063,0.132252,0.0920959,0.692053,0.0819219,0.681798,114452,51660,1528,15148.8,0.103176,0.074632
autos.arff,symboling,BinaryEncoder,DecisionTreeClassifier,25,0.12132,0.596696,0.882205,1,0.820625,1,4.06848,0.000000000000000999,0.872985,1,0.117794,0,0.740204,1,0.733376,1,114452,51660,1280,14836.8,0.0269262,0.0822056
autos.arff,symboling,BinaryEncoder,GaussianNB,25,0.118509,0.594611,0.418947,0.416294,0.530429,0.528822,10.5104,10.3616,0.568681,0.566005,0.581053,0.583706,0.197838,0.211793,0.0965981,0.0920987,114452,51660,1280,14836.8,0.0260317,0.0800886
autos.arff,symboling,BinaryEncoder,GradientBoostingClassifier,25,0.219143,0.599215,0.915063,1,0.849389,1,0.232171,0.0262626,0.891392,1,0.0849373,0,0.800262,1,0.792497,1,114452,51660,1280,14836.8,0.0276,0.0826855
autos.arff,symboling,BinaryEncoder,KNeighborsClassifier,25,0.11876,0.598143,0.794774,0.886726,0.678019,0.822014,0.707802,0.261164,0.763462,0.864666,0.205226,0.113274,0.552595,0.739754,0.530896,0.739043,114452,51660,1280,14836.8,0.0272503,0.0835242
autos.arff,symboling,BinaryEncoder,LogisticRegression,25,0.120292,0.588312,0.779511,0.848782,0.60265,0.739244,0.452894,0.35419,0.714652,0.799321,0.220489,0.151218,0.478064,0.645648,0.457667,0.63519,114452,51660,1280,14836.8,0.0271548,0.0819114
autos.arff,symboling,BinaryEncoder,MLPClassifier,25,0.406068,0.591039,0.881729,0.990244,0.810918,0.984971,0.314267,0.103466,0.855403,0.987208,0.118271,0.00975626,0.741322,0.977824,0.72625,0.977749,114452,51660,1280,14836.8,0.0285244,0.0848121
autos.arff,symboling,BinaryEncoder,RandomForestClassifier,25,0.137137,0.601824,0.867206,0.994031,0.765345,0.990727,0.433201,0.0780412,0.818773,0.990861,0.132794,0.00596948,0.692819,0.986471,0.675934,0.986327,114452,51660,1280,14836.8,0.0280766,0.0812352
autos.arff,symboling,BinaryEncoder,SGDClassifier,25,0.121416,0.591672,0.754461,0.791884,0.569873,0.622163,8.48061,7.18812,0.686722,0.729945,0.245539,0.208116,0.435537,0.520063,0.407289,0.489316,114452,51660,1280,14836.8,0.0267651,0.0831242
autos.arff,symboling,BinaryEncoder,SVC,25,0.134217,0.595541,0.780514,0.867748,0.609821,0.773154,0.469169,0.397741,0.719689,0.822375,0.219486,0.132252,0.48187,0.692053,0.463659,0.681798,114452,51660,1280,14836.8,0.0261801,0.0833964
autos.arff,symboling,HashingEncoder,DecisionTreeClassifier,25,0.134424,0.155894,0.857657,1,0.768153,1,4.91637,0.000000000000000999,0.826832,1,0.142343,0,0.67488,1,0.666588,1,114452,18404,944,2272,0.000259376,0.123541
autos.arff,symboling,HashingEncoder,GaussianNB,25,0.149172,0.170097,0.707556,0.730628,0.572403,0.614753,1.23477,1.00643,0.678114,0.712022,0.292444,0.269372,0.362634,0.411358,0.353417,0.409062,114452,18404,944,2272,0.000417614,0.133967
autos.arff,symboling,HashingEncoder,GradientBoostingClassifier,25,0.266681,0.19451,0.91104,1,0.848021,1,0.24007,0.0243182,0.88544,1,0.0889599,0,0.792781,1,0.786836,1,114452,18404,944,2272,0.000343108,0.152552
autos.arff,symboling,HashingEncoder,KNeighborsClassifier,25,0.167833,0.1836,0.780489,0.885081,0.624207,0.812441,0.7258,0.267952,0.726831,0.853609,0.219511,0.114919,0.498276,0.734398,0.476007,0.730203,114452,18404,944,2272,0.000320339,0.134412
autos.arff,symboling,HashingEncoder,LogisticRegression,25,0.138067,0.156238,0.798296,0.854167,0.659768,0.761902,0.472778,0.384599,0.757509,0.818254,0.201704,0.145833,0.529426,0.660717,0.52056,0.657495,114452,18404,944,2272,0.000271893,0.122605
autos.arff,symboling,HashingEncoder,MLPClassifier,25,0.422664,0.158022,0.838133,0.964227,0.71761,0.943886,0.373397,0.176132,0.794963,0.953376,0.161867,0.035773,0.630518,0.918283,0.608627,0.917656,114452,18404,944,2272,0.000311899,0.121492
autos.arff,symboling,HashingEncoder,RandomForestClassifier,25,0.184694,0.189726,0.87797,0.996202,0.789113,0.994117,0.269496,0.0797678,0.841667,0.99418,0.12203,0.0037985,0.728776,0.991381,0.70716,0.991313,114452,18404,944,2272,0.000444579,0.155656
autos.arff,symboling,HashingEncoder,SGDClassifier,25,0.119686,0.137854,0.70708,0.753346,0.524258,0.62006,9.95741,8.51974,0.660531,0.727317,0.29292,0.246654,0.346496,0.482028,0.322115,0.447749,114452,18404,944,2272,0.000249672,0.114957
autos.arff,symboling,HashingEncoder,SVC,25,0.163943,0.185018,0.813083,0.859035,0.687665,0.769298,0.48122,0.415041,0.776557,0.823153,0.186917,0.140965,0.565378,0.672014,0.556475,0.668528,114452,18404,944,2272,0.000307465,0.141576
autos.arff,symboling,LeaveOneOutEncoder,DecisionTreeClassifier,25,0.509171,0.794923,0.891516,1,0.814299,1,3.74689,0.000000000000000999,0.859249,1,0.108484,0,0.752079,1,0.739591,1,114452,16236,1320,29672.8,0.305517,0.186658
autos.arff,symboling,LeaveOneOutEncoder,GaussianNB,25,0.507835,0.806904,0.678008,0.712743,0.649652,0.68265,2.62975,2.10705,0.737454,0.772562,0.321992,0.287257,0.457482,0.517872,0.395335,0.455074,114452,16236,1320,29672.8,0.305031,0.192847
autos.arff,symboling,LeaveOneOutEncoder,GradientBoostingClassifier,25,0.591753,0.794482,0.925852,1,0.879724,1,0.260577,0.0171649,0.908059,1,0.0741479,0,0.83158,1,0.82635,1,114452,16236,1320,29672.8,0.306113,0.19089
autos.arff,symboling,LeaveOneOutEncoder,KNeighborsClassifier,25,0.515034,0.806517,0.746153,0.86179,0.600979,0.77442,0.74084,0.278366,0.705769,0.826971,0.253847,0.13821,0.431893,0.679352,0.418216,0.675513,114452,16236,1320,29672.8,0.308049,0.197284
autos.arff,symboling,LeaveOneOutEncoder,LogisticRegression,25,0.610262,0.965982,0.775489,0.859088,0.616472,0.754277,0.451091,0.347552,0.720604,0.808287,0.224511,0.140912,0.479635,0.671612,0.462506,0.658224,114452,16236,1320,29672.8,0.36466,0.237796
autos.arff,symboling,LeaveOneOutEncoder,MLPClassifier,25,0.773081,0.807623,0.813108,0.962041,0.67578,0.941445,0.379672,0.18702,0.764927,0.954719,0.186892,0.0379586,0.565186,0.913522,0.549233,0.913367,114452,16236,1320,29672.8,0.305811,0.192224
autos.arff,symboling,LeaveOneOutEncoder,RandomForestClassifier,25,0.526342,0.794571,0.876992,0.994036,0.785592,0.990768,0.596039,0.0729489,0.840201,0.991724,0.123008,0.00596364,0.719387,0.986493,0.702018,0.986365,114452,16236,1320,29672.8,0.308606,0.193128
autos.arff,symboling,LeaveOneOutEncoder,SGDClassifier,25,0.793472,1.25145,0.730627,0.783778,0.606061,0.675652,9.1568,7.45239,0.708516,0.759927,0.269373,0.216222,0.427613,0.526575,0.41052,0.515816,114452,16236,1320,29672.8,0.47956,0.292006
autos.arff,symboling,LeaveOneOutEncoder,SVC,25,0.556496,0.833633,0.799298,0.863418,0.654584,0.764343,0.435217,0.301705,0.745604,0.815815,0.200702,0.136582,0.536725,0.681751,0.517843,0.670432,114452,16236,1320,29672.8,0.330201,0.196052
autos.arff,symboling,OneHotEncoder,DecisionTreeClassifier,25,0.149999,0.856309,0.838396,1,0.744088,1,5.5816,0.000000000000000999,0.812271,1,0.161604,0,0.630365,1,0.626312,1,114452,103911,1040,14468.8,0.026996,0.1096
autos.arff,symboling,OneHotEncoder,GaussianNB,25,0.154265,0.765091,0.614862,0.645507,0.610662,0.648396,13.3022,12.2438,0.692582,0.736706,0.385138,0.354493,0.394918,0.476564,0.309349,0.370178,114452,103911,1040,14468.8,0.0264682,0.106238
autos.arff,symboling,OneHotEncoder,GradientBoostingClassifier,25,0.253797,0.775362,0.911804,1,0.860157,1,0.254973,0.0339693,0.891392,1,0.0881955,0,0.798153,1,0.795819,1,114452,103911,1040,14468.8,0.0240228,0.101043
autos.arff,symboling,OneHotEncoder,KNeighborsClassifier,25,0.140846,0.747643,0.785489,0.886165,0.660313,0.81879,0.533251,0.257352,0.753938,0.860812,0.214511,0.113835,0.525992,0.737723,0.50794,0.736039,114452,103911,1040,14468.8,0.0239255,0.0983637
autos.arff,symboling,OneHotEncoder,LogisticRegression,25,0.142298,0.774741,0.841892,0.910002,0.727179,0.849712,0.386991,0.276244,0.797985,0.876406,0.158108,0.089998,0.64187,0.7931,0.619957,0.786257,114452,103911,1040,14468.8,0.0258558,0.106515
autos.arff,symboling,OneHotEncoder,MLPClassifier,25,0.460306,0.718486,0.892018,0.998913,0.825922,0.998333,0.308706,0.0661296,0.867582,0.998763,0.107982,0.00108696,0.755356,0.997527,0.748037,0.997527,114452,103911,1040,14468.8,0.0242102,0.0940398
autos.arff,symboling,OneHotEncoder,RandomForestClassifier,25,0.151837,0.735621,0.872205,0.994586,0.778408,0.991579,0.275461,0.0822594,0.837821,0.992141,0.127794,0.00541431,0.7064,0.987742,0.691903,0.987591,114452,103911,1040,14468.8,0.0245585,0.097294
autos.arff,symboling,OneHotEncoder,SGDClassifier,25,0.163155,0.822459,0.7652,0.810324,0.615295,0.686566,7.95368,6.49705,0.71859,0.774105,0.2348,0.189676,0.488264,0.594266,0.458533,0.558034,114452,103911,1040,14468.8,0.0277135,0.123327
autos.arff,symboling,OneHotEncoder,SVC,25,0.203281,0.857329,0.902281,0.939288,0.844295,0.90324,0.342842,0.249019,0.879487,0.920753,0.0977193,0.0607116,0.783965,0.860846,0.773676,0.859123,114452,103911,1040,14468.8,0.0335326,0.143286
autos.arff,symboling,OrdinalEncoder,DecisionTreeClassifier,25,0.0596299,0.182152,0.866679,1,0.78416,1,4.60474,0.000000000000000999,0.841758,1,0.133321,0,0.694779,1,0.688696,1,114452,16236,968,14068.8,0.0258092,0.0217722
autos.arff,symboling,OrdinalEncoder,GaussianNB,25,0.0559509,0.17752,0.574787,0.578884,0.596875,0.603279,2.74877,2.44648,0.673626,0.681236,0.425213,0.421116,0.365161,0.384963,0.266898,0.275745,114452,16236,968,14068.8,0.0238655,0.0221562
autos.arff,symboling,OrdinalEncoder,GradientBoostingClassifier,25,0.15391,0.193288,0.92183,1,0.873387,1,0.223279,0.0313038,0.903297,1,0.0781704,0,0.821307,1,0.817212,1,114452,16236,968,14068.8,0.0228726,0.0227997
autos.arff,symboling,OrdinalEncoder,KNeighborsClassifier,25,0.0586058,0.18498,0.765226,0.855824,0.641888,0.77176,1.21835,0.294124,0.734615,0.828054,0.234774,0.144176,0.479816,0.668556,0.46919,0.666702,114452,16236,968,14068.8,0.0252615,0.0246554
autos.arff,symboling,OrdinalEncoder,LogisticRegression,25,0.0552507,0.170902,0.769223,0.83902,0.611431,0.731078,0.501924,0.394256,0.717674,0.795511,0.230777,0.16098,0.479256,0.622945,0.454015,0.617589,114452,16236,968,14068.8,0.0231734,0.022392
autos.arff,symboling,OrdinalEncoder,MLPClassifier,25,0.179585,0.187836,0.726391,0.784331,0.365749,0.499671,0.501502,0.462569,0.630769,0.703738,0.273609,0.215669,0.270877,0.457242,0.264008,0.42064,114452,16236,968,14068.8,0.0255865,0.0228439
autos.arff,symboling,OrdinalEncoder,RandomForestClassifier,25,0.0784205,0.209141,0.89302,0.994025,0.814079,0.990713,0.265874,0.0780577,0.854762,0.991277,0.10698,0.00597532,0.753823,0.986453,0.741355,0.98631,114452,16236,968,14068.8,0.0257958,0.0245312
autos.arff,symboling,OrdinalEncoder,SGDClassifier,25,0.0572856,0.169037,0.677055,0.704574,0.53651,0.55048,11.1541,10.2037,0.661447,0.675038,0.322945,0.295426,0.358677,0.394608,0.31133,0.352845,114452,16236,968,14068.8,0.024584,0.0224621
autos.arff,symboling,OrdinalEncoder,SVC,25,0.0852186,0.184421,0.746178,0.843371,0.556208,0.734671,0.513758,0.442738,0.682509,0.798269,0.253822,0.156629,0.408211,0.633545,0.386115,0.625552,114452,16236,968,14068.8,0.0261875,0.0224704
autos.arff,symboling,TargetEncoder,DecisionTreeClassifier,25,0.490042,0.848297,0.871203,1,0.789747,1,4.44849,0.000000000000000999,0.844414,1,0.128797,0,0.701822,1,0.697636,1,114452,16236,1280,31160.8,0.274477,0.206828
autos.arff,symboling,TargetEncoder,GaussianNB,25,0.483018,0.809737,0.707581,0.717623,0.676513,0.690051,2.57153,2.08198,0.764835,0.780452,0.292419,0.282377,0.504053,0.53392,0.445458,0.466388,114452,16236,1280,31160.8,0.274321,0.198825
autos.arff,symboling,TargetEncoder,GradientBoostingClassifier,25,0.560145,0.80868,0.916065,1,0.865511,1,0.258876,0.0177874,0.89826,1,0.0839348,0,0.808437,1,0.804758,1,114452,16236,1280,31160.8,0.265279,0.197807
autos.arff,symboling,TargetEncoder,KNeighborsClassifier,25,0.466386,0.817531,0.746153,0.860703,0.600979,0.772209,0.746962,0.279552,0.705769,0.825304,0.253847,0.139297,0.431893,0.6767,0.418216,0.672651,114452,16236,1280,31160.8,0.261257,0.193077
autos.arff,symboling,TargetEncoder,LogisticRegression,25,0.487207,0.848024,0.785013,0.858541,0.628117,0.75306,0.437029,0.349229,0.727747,0.80744,0.214987,0.141459,0.505144,0.670284,0.482619,0.656718,114452,16236,1280,31160.8,0.2735,0.203672
autos.arff,symboling,TargetEncoder,MLPClassifier,25,0.867594,1.1022,0.83792,0.961518,0.718387,0.940913,0.366817,0.186381,0.791392,0.95563,0.16208,0.0384816,0.625696,0.912474,0.607896,0.912383,114452,16236,1280,31160.8,0.329903,0.257573
autos.arff,symboling,TargetEncoder,RandomForestClassifier,25,0.631076,1.07321,0.911804,0.992946,0.855971,0.989032,0.403698,0.0674482,0.884249,0.989624,0.0881955,0.00705353,0.802194,0.983994,0.793121,0.983836,114452,16236,1280,31160.8,0.341641,0.253697
autos.arff,symboling,TargetEncoder,SGDClassifier,25,0.522893,0.844573,0.743672,0.784891,0.623012,0.679897,8.85382,7.32351,0.717491,0.761246,0.256328,0.215109,0.449578,0.532588,0.435243,0.520685,114452,16236,1280,31160.8,0.291331,0.229558
